Run,Sample sheet_Sample_ID,Clinical/RnD,Support,Сlinical QC Required,Is it top off seq?,Is it reseq?,Sample target,FlowCell,Project,Source,Tumor/Normal,Input material type,"Extraction 
place",Extraction kit,Library construction kit,Library prob set kit,Case_ID (patient ID),Specimen_ID,"Library Lab_ID 
(unique)",Extract BG_ID,Patient BG_ID,Sample BG_ID,Library Concentration
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_4,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008720,D001581,RS002090,RS002090_T_RefMat,57
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_5,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008721,D001582,RS002090,RS002090_T_RefMat,68
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_6,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008722,D001582,RS002090,RS002090_T_RefMat,38
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_7,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008723,D001583,RS002090,RS002090_T_RefMat,73
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_8,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008724,D001583,RS002090,RS002090_T_RefMat,95
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_9,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008725,D001584,RS002090,RS002090_T_RefMat,15
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_10,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008726,D001584,RS002090,RS002090_T_RefMat,75
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_11,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008727,D001580,RS002090,RS002090_T_RefMat,75
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_12,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008728,D001580,RS002090,RS002090_T_RefMat,112
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_13,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008729,D001581,RS002090,RS002090_T_RefMat,71
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_14,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008730,D001581,RS002090,RS002090_T_RefMat,100
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_15,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008731,D001582,RS002090,RS002090_T_RefMat,47
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_16,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008732,D001582,RS002090,RS002090_T_RefMat,127
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_17,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008733,D001583,RS002090,RS002090_T_RefMat,78
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_18,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008734,D001583,RS002090,RS002090_T_RefMat,64
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_19,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008735,D001584,RS002090,RS002090_T_RefMat,87
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_20,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008736,D001584,RS002090,RS002090_T_RefMat,86
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_21,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008737,D001580,RS002090,RS002090_T_RefMat,129
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_22,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008738,D001580,RS002090,RS002090_T_RefMat,81
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_23,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008739,D001581,RS002090,RS002090_T_RefMat,121
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_24,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008740,D001581,RS002090,RS002090_T_RefMat,64
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_25,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008741,D001582,RS002090,RS002090_T_RefMat,42
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_26,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008742,D001582,RS002090,RS002090_T_RefMat,14
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_27,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008743,D001583,RS002090,RS002090_T_RefMat,80
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_28,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008744,D001583,RS002090,RS002090_T_RefMat,107
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_29,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008745,D001584,RS002090,RS002090_T_RefMat,0
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_30,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008746,D001584,RS002090,RS002090_T_RefMat,115
230609_NovaA_XTHS2,cfDNA-normal-230609_NovaA_Sample_31,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,normal,FF,,Unknown,,,,,LIB008747,D001585,RS002090,RS002090_N_RefMat,126
230609_NovaA_XTHS2,cfDNA-normal-230609_NovaA_Sample_32,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,normal,FF,,Unknown,,,,,LIB008748,D001571,RS002090,RS002090_N_RefMat,107
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_33,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008749,D001567,RS002090,RS002090_T_RefMat,1
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_34,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008750,D001567,RS002090,RS002090_T_RefMat,51
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_35,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008751,D001568,RS002090,RS002090_T_RefMat,93
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_36,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008752,D001568,RS002090,RS002090_T_RefMat,79
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_37,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008753,D001569,RS002090,RS002090_T_RefMat,6
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_38,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008754,D001569,RS002090,RS002090_T_RefMat,16
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_39,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008755,D001570,RS002090,RS002090_T_RefMat,129
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_40,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008756,D001570,RS002090,RS002090_T_RefMat,44
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_41,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008757,D001567,RS002090,RS002090_T_RefMat,2
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_42,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008758,D001567,RS002090,RS002090_T_RefMat,82
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_43,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008759,D001568,RS002090,RS002090_T_RefMat,102
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_44,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008760,D001568,RS002090,RS002090_T_RefMat,59
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_45,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008761,D001569,RS002090,RS002090_T_RefMat,3
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_46,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008762,D001569,RS002090,RS002090_T_RefMat,97
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_47,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008763,D001570,RS002090,RS002090_T_RefMat,121
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_48,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008764,D001570,RS002090,RS002090_T_RefMat,145
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_49,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008765,D001567,RS002090,RS002090_T_RefMat,64
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_50,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008766,D001567,RS002090,RS002090_T_RefMat,79
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_51,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008767,D001568,RS002090,RS002090_T_RefMat,127
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_52,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008768,D001568,RS002090,RS002090_T_RefMat,98
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_53,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008769,D001569,RS002090,RS002090_T_RefMat,69
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_54,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008770,D001569,RS002090,RS002090_T_RefMat,117
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_55,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008771,D001570,RS002090,RS002090_T_RefMat,121
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_56,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008772,D001570,RS002090,RS002090_T_RefMat,97
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_57,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008329,D001580,RS002090,RS002090_T_RefMat,146
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_58,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008330,D001580,RS002090,RS002090_T_RefMat,19
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_59,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008331,D001581,RS002090,RS002090_T_RefMat,116
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_60,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008332,D001581,RS002090,RS002090_T_RefMat,22
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_61,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008333,D001582,RS002090,RS002090_T_RefMat,85
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_62,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008334,D001582,RS002090,RS002090_T_RefMat,105
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_63,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008335,D001583,RS002090,RS002090_T_RefMat,150
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_64,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008336,D001583,RS002090,RS002090_T_RefMat,128
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_65,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008337,D001584,RS002090,RS002090_T_RefMat,69
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_66,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008338,D001584,RS002090,RS002090_T_RefMat,6
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_67,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008339,D001580,RS002090,RS002090_T_RefMat,22
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_68,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008340,D001580,RS002090,RS002090_T_RefMat,18
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_69,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008341,D001581,RS002090,RS002090_T_RefMat,46
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_70,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008342,D001581,RS002090,RS002090_T_RefMat,66
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_71,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008343,D001582,RS002090,RS002090_T_RefMat,58
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_72,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008344,D001582,RS002090,RS002090_T_RefMat,38
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_73,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008345,D001583,RS002090,RS002090_T_RefMat,53
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_74,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008346,D001583,RS002090,RS002090_T_RefMat,40
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_75,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008347,D001584,RS002090,RS002090_T_RefMat,41
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_76,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008348,D001584,RS002090,RS002090_T_RefMat,149
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_77,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008349,D001580,RS002090,RS002090_T_RefMat,53
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_78,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008350,D001580,RS002090,RS002090_T_RefMat,105
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_79,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008351,D001581,RS002090,RS002090_T_RefMat,3
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_80,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008352,D001581,RS002090,RS002090_T_RefMat,72
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_81,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008353,D001582,RS002090,RS002090_T_RefMat,25
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_82,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008354,D001582,RS002090,RS002090_T_RefMat,139
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_83,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008355,D001583,RS002090,RS002090_T_RefMat,116
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_84,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008356,D001583,RS002090,RS002090_T_RefMat,61
230609_NovaA_XTHS2,cfDNA-tumor-230609_NovaA_Sample_85,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008357,D001584,RS002090,RS002090_T_RefMat,69
230609_NovaA_XTHS2,cfDNA-tumor2-230609_NovaA_Sample_86,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008358,D001584,RS002090,RS002090_T_RefMat,58
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_1,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008647,D001580,RS002090,RS002090_T_RefMat,150
230609_NovaB_XTHS2,cfDNA-tumor2-230609_NovaB_Sample_2,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008648,D001580,RS002090,RS002090_T_RefMat,81
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_3,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008649,D001581,RS002090,RS002090_T_RefMat,102
230609_NovaB_XTHS2,cfDNA-tumor2-230609_NovaB_Sample_4,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008650,D001581,RS002090,RS002090_T_RefMat,76
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_5,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008651,D001582,RS002090,RS002090_T_RefMat,7
230609_NovaB_XTHS2,cfDNA-tumor2-230609_NovaB_Sample_6,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008652,D001582,RS002090,RS002090_T_RefMat,44
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_7,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008653,D001583,RS002090,RS002090_T_RefMat,9
230609_NovaB_XTHS2,cfDNA-tumor2-230609_NovaB_Sample_8,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008654,D001583,RS002090,RS002090_T_RefMat,47
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_9,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008655,D001584,RS002090,RS002090_T_RefMat,117
230609_NovaB_XTHS2,cfDNA-tumor2-230609_NovaB_Sample_10,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008656,D001584,RS002090,RS002090_T_RefMat,61
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_11,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008657,D001580,RS002090,RS002090_T_RefMat,66
230609_NovaB_XTHS2,cfDNA-tumor2-230609_NovaB_Sample_12,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008658,D001580,RS002090,RS002090_T_RefMat,140
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_13,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008659,D001581,RS002090,RS002090_T_RefMat,13
230609_NovaB_XTHS2,cfDNA-tumor2-230609_NovaB_Sample_14,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008660,D001581,RS002090,RS002090_T_RefMat,26
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_15,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008661,D001582,RS002090,RS002090_T_RefMat,82
230609_NovaB_XTHS2,cfDNA-tumor2-230609_NovaB_Sample_16,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008662,D001582,RS002090,RS002090_T_RefMat,19
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_17,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008663,D001583,RS002090,RS002090_T_RefMat,73
230609_NovaB_XTHS2,cfDNA-tumor2-230609_NovaB_Sample_18,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008664,D001583,RS002090,RS002090_T_RefMat,6
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_19,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008665,D001584,RS002090,RS002090_T_RefMat,39
230609_NovaB_XTHS2,cfDNA-tumor2-230609_NovaB_Sample_20,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008666,D001584,RS002090,RS002090_T_RefMat,70
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_21,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008667,D001580,RS002090,RS002090_T_RefMat,109
230609_NovaB_XTHS2,cfDNA-tumor2-230609_NovaB_Sample_22,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008668,D001580,RS002090,RS002090_T_RefMat,137
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_23,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008669,D001581,RS002090,RS002090_T_RefMat,137
230609_NovaB_XTHS2,cfDNA-tumor2-230609_NovaB_Sample_24,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008670,D001581,RS002090,RS002090_T_RefMat,105
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_25,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008671,D001582,RS002090,RS002090_T_RefMat,43
230609_NovaB_XTHS2,cfDNA-tumor2-230609_NovaB_Sample_26,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008672,D001582,RS002090,RS002090_T_RefMat,1
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_27,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008673,D001583,RS002090,RS002090_T_RefMat,70
230609_NovaB_XTHS2,cfDNA-tumor2-230609_NovaB_Sample_28,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008674,D001583,RS002090,RS002090_T_RefMat,93
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_29,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008675,D001584,RS002090,RS002090_T_RefMat,34
230609_NovaB_XTHS2,cfDNA-tumor2-230609_NovaB_Sample_30,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008676,D001584,RS002090,RS002090_T_RefMat,103
230609_NovaB_XTHS2,cfDNA-normal-230609_NovaB_Sample_31,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,normal,FF,,Unknown,,,,,LIB008677,D001585,RS002090,RS002090_N_RefMat,34
230609_NovaB_XTHS2,cfDNA-normal-230609_NovaB_Sample_32,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,normal,FF,,Unknown,,,,,LIB008678,D001571,RS002090,RS002090_N_RefMat,147
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_33,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008679,D001567,RS002090,RS002090_T_RefMat,3
230609_NovaB_XTHS2,cfDNA-tumor2-230609_NovaB_Sample_34,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,,,,,LIB008680,D001567,RS002090,RS002090_T_RefMat,30
230609_NovaB_XTHS2,cfDNA-tumor-230609_NovaB_Sample_35,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,,,,,LIB008681,D001568,RS002090,RS002090_T_RefMat,56
